source_input,follow_input,target_output,follow_output
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'their', 'bodies', 'could', 'have', 'been', 'supported', 'by', 'the', 'seats', ',', 'but', 'the', 'impact', 'on', 'their', 'necks', 'and', 'heads', 'was', 'tremendous', '.']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'PRP$', 'NNS', 'MD', 'VB', 'VBN', 'VBN', 'IN', 'DT', 'NNS', ',', 'CC', 'DT', 'NN', 'IN', 'PRP$', 'NNS', 'CC', 'NNS', 'VBD', 'JJ', '.']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'I', 'believe', 'love', 'is', 'especially', 'important', '.']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'PRP', 'VBP', 'NN', 'VBZ', 'RB', 'JJ', '.']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'meanwhile', ',', 'the', 'Disney', 'subway', 'station', 'is', 'scheduled', 'to', 'open', 'on', 'the', 'same', 'day', 'as', 'the', 'park', '.']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'RB', ',', 'DT', 'NNP', 'NN', 'NN', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'and', 'he', ""'s"", 'had']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'CC', 'PRP', 'VBZ', 'VBD']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'and', 'that', 'is', 'just', 'as', 'productive', 'and', 'rewarding', 'as', 'any', 'other', 'dimension', 'of', 'spirit', 'that', 'I', 'have', 'experienced']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'CC', 'DT', 'VBZ', 'RB', 'IN', 'JJ', 'CC', 'VBG', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'PRP', 'VBP', 'VBN']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'in', 'an', 'attempt', 'to', 'give', 'new', 'momentum', 'to', 'European', 'Community', 'plans', 'for', 'a', 'single', 'currency', ',', 'EC', 'government', 'leaders', 'are', 'likely', 'to', 'agree', 'to', 'set', 'a', 'date', 'for', 'starting', 'formal', 'talks', 'on', 'amending', 'the', 'EC', ""'s"", 'founding', 'Treaty', 'of', 'Rome', '.']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'IN', 'DT', 'NN', 'TO', 'VB', 'JJ', 'NN', 'TO', 'NNP', 'NNP', 'VBZ', 'IN', 'DT', 'JJ', 'NN', ',', 'NNP', 'NN', 'NNS', 'VBP', 'JJ', 'TO', 'VB', 'TO', 'VB', 'DT', 'NN', 'IN', 'VBG', 'JJ', 'NNS', 'IN', 'VBG', 'DT', 'NNP', 'POS', 'VBG', 'NNP', 'IN', 'NNP', '.']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'the', 'Tanshui', 'mystique']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'DT', 'NNP', 'NN']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'the', 'health', 'and', 'medical', 'service', 'conditions', 'in', 'the', 'farming', 'and', 'pastoral', 'areas', 'have', 'been', 'improved', 'and', 'the', 'farmers', 'and', 'herdsmen', 'have', 'benefitted', '.']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'DT', 'NN', 'CC', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NN', 'CC', 'JJ', 'NNS', 'VBP', 'VBN', 'VBN', 'CC', 'DT', 'NNS', 'CC', 'NNS', 'VBP', 'VBN', '.']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'it', 'never', 'happens', 'there', '.']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'PRP', 'RB', 'VBZ', 'RB', '.']"
"['-LRB-', 'End', '-RRB-']","['-LRB-', 'End', '-RRB-', ',', 'and', 'oho']","['JJ', 'NN', 'NN']","['JJ', 'NNP', 'NN', ',', 'CC', 'NN']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'jesus', 'answered', ',', '``', 'It', 'is', 'written', 'in', 'your', 'law', 'that', 'God', 'said', ',', ""'"", 'I', 'said', 'you', 'are', 'gods', '.', ""'""]","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'NN', 'VBD', ',', '``', 'PRP', 'VBZ', 'VBN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'VBD', ',', ""''"", 'PRP', 'VBD', 'PRP', 'VBP', 'NNS', '.', ""''""]"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'excluding', 'these', 'orders', ',', 'backlogs', 'declined', '0.3', '%', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'VBG', 'DT', 'NNS', ',', 'NNS', 'VBD', 'CD', 'NN', '.']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'on', 'November', '25', 'Wang', 'and', 'a', 'handful', 'of', 'other', 'leading', 'industrialists', 'went', 'to', 'call', 'on', 'the', 'president', 'at', 'his', 'official', 'residence', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'IN', 'NNP', 'CD', 'NNP', 'CC', 'DT', 'NN', 'IN', 'JJ', 'VBG', 'NNS', 'VBD', 'TO', 'VB', 'IN', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NN', '.']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'the', 'Tanshui', 'of', 'illustrations', 'is', 'a', 'place', 'of', 'unblemished', 'beauty', ',', 'a', 'myth', 'that', 'remains', 'unshakeable', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'DT', 'NNP', 'IN', 'NNS', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NN', ',', 'DT', 'NN', 'WDT', 'VBZ', 'JJ', '.']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'at', 'subway', 'stations', ',', 'passengers', 'will', 'frequently', 'press', 'the', 'station', 'for', 'Disney', 'on', 'ticket', 'machines', ',', 'trying', 'to', 'purchase', 'tickets', 'to', 'enjoy', 'the', 'park', 'when', 'it', 'first', 'opens', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'IN', 'JJ', 'NNS', ',', 'NNS', 'MD', 'RB', 'VB', 'DT', 'NN', 'IN', 'NNP', 'IN', 'NN', 'NNS', ',', 'VBG', 'TO', 'VB', 'NNS', 'TO', 'VB', 'DT', 'NN', 'WRB', 'PRP', 'RB', 'VBZ', '.']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'the', 'stat', 'to', 'reckon', 'with', 'here', 'says', 'that', 'about', 'three', 'of', 'four', 'clubs', '-LRB-', '29', 'of', '39', '-RRB-', 'that', 'took', '2', '-', '0', 'Series', 'leads', 'went', 'on', 'to', 'win', 'it', 'all', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'DT', 'NN', 'TO', 'VB', 'IN', 'RB', 'VBZ', 'IN', 'IN', 'CD', 'IN', 'CD', 'NNS', 'VBP', 'CD', 'IN', 'CD', 'NN', 'WDT', 'VBD', 'CD', ':', 'CD', 'NNP', 'VBZ', 'VBD', 'IN', 'TO', 'VB', 'PRP', 'DT', '.']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'the', 'men', 'were', 'talking', 'about', 'killing', 'David', 'with', 'stones', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'DT', 'NNS', 'VBD', 'VBG', 'IN', 'VBG', 'NNP', 'IN', 'NNS', '.']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'but', 'the', 'experience', 'of', 'the', '1987', 'crash', 'suggests', 'the', 'Fed', 'is', 'likely', 'to', 'bring', 'down', 'short', '-', 'term', 'interest', 'rates', 'in', 'its', 'effort', 'to', 'calm', 'markets', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'CC', 'DT', 'NN', 'IN', 'DT', 'CD', 'NN', 'VBZ', 'DT', 'NNP', 'VBZ', 'JJ', 'TO', 'VB', 'RP', 'JJ', ':', 'NN', 'NN', 'NNS', 'IN', 'PRP$', 'NN', 'TO', 'VB', 'NNS', '.']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'antiaristo', 'will', 'be', 'disappointed', ',', 'or', 'HAS', 'HE', 'ALREADY', 'BEEN', 'BANNED', ',', 'TOO', '???']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'NN', 'MD', 'VB', 'VBN', ',', 'CC', 'VBZ', 'VBN', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP']"
"['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', '.']","['%uh', ',', 'housing', 'is', '%uh', 'right', 'now', '%uh', '%uh', '%uh', 'rentals', ',', 'and', 'it', 'is', 'commendable', 'that', 'such', 'an', 'understanding', 'is', 'from', 'the', 'camp', 'I', ""'m"", 'opposed', 'to', '.']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'JJ', 'NNS']","['NN', ',', 'NN', 'VBZ', 'JJ', 'RB', 'RB', 'VBZ', 'JJ', 'NNP', 'NNS', ',', 'CC', 'PRP', 'VBZ', 'JJ', 'IN', 'PDT', 'DT', 'NN', 'VBZ', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'JJ', 'TO', '.']"
