source_input,follow_input,target_output,follow_output
"['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['It', ""'s"", 'a', 'two', 'person', 'job', 'though', ',', 'and', 'the', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'VBN', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']"
"['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['And', 'I', 'can', 'assure', 'you', 'we', ""'re"", 'going', 'to', 'drive', 'with', 'a', 'great', 'deal', 'of', 'energy', 'and', 'determination', ',', 'and', 'the', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'VBN', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']"
"['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['So', 'right', 'now', 'if', 'you', 'ask', 'whether', 'or', 'not', 'it', 'will', 'be', 'profitable', ',', 'eh', ',', 'to', 'exchange', ',', 'this', ',', 'other', 'currencies', 'into', 'Renminbi', ',', 'we', 'will', 'need', 'to', 'look', 'at', ',', 'this', ',', 'this', ',', 'the', 'deficit', ',', 'and', 'the', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'VBN', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']"
"['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['It', 'is', 'commendable', 'that', 'such', 'an', 'understanding', 'is', 'from', 'the', 'camp', 'I', ""'m"", 'opposed', 'to', ',', 'and', 'the', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'VBN', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', '.']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'the', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['DT', 'NNPS', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']","['DT', 'NNP', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['Martha', 'once', 'again', 'took', 'the', 'helm', 'of', 'her', 'company', 'and', 'her', 'magazine', ',', 'and', 'the', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['DT', 'NNPS', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']","['DT', 'NNP', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['-LRB-', 'End', '-RRB-', ',', 'and', 'the', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['DT', 'NNPS', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']","['DT', 'NNP', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Tanshui', 'of', 'illustrations', 'is', 'a', 'place', 'of', 'unblemished', 'beauty', ',', 'a', 'myth', 'that', 'remains', 'unshakeable', ',', 'and', 'the', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['DT', 'NNPS', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']","['DT', 'NNP', 'VBP', 'JJ', 'JJ', 'NNS', 'IN', 'DT']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['Wow', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['Two', '-', 'Way', 'Street', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['California', 'led', 'the', 'nation', 'with', '$', '6.5', 'billion', 'in', 'net', 'cash', 'income', 'last', 'year', ',', 'followed', 'by', 'Texas', ',', '$', '3.9', 'billion', ';', 'Iowa', ',', '$', '3.4', 'billion', ';', 'Florida', ',', '$', '3.1', 'billion', ';', 'and', 'Minnesota', ',', '$', '2.7', 'billion', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['Renaissance', 'is', 'keeping', 'its', 'money', 'entirely', 'in', 'cash', 'equivalents', ',', 'primarily', 'U.S.', 'Treasury', 'bills', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['There', 'is', 'a', 'great', 'deal', 'to', 'be', 'said', ',', 'to', 'be', 'sure', ',', 'for', 'stripping', 'the', 'garbage', 'out', 'of', 'the', 'reconciliation', 'bill', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['The', 'rally', 'gave', 'credence', ',', 'at', 'least', 'for', 'now', ',', 'to', 'the', 'pre-trading', 'declaration', 'of', 'Big', 'Board', 'Chairman', 'John', 'J.', 'Phelan', 'Jr.', 'that', 'Friday', ""'s"", 'market', 'debacle', 'was', '``', 'an', 'abnormal', 'condition', ',', 'and', 'not', 'a', 'disaster', '.', ""''"", ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VBP', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['Stock', 'traders', 'were', 'buoyed', '--', 'because', 'an', 'upturn', 'in', 'the', 'MMI', 'had', 'also', 'started', 'the', 'recovery', 'in', 'stocks', 'on', 'the', 'Tuesday', 'following', 'Black', 'Monday', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['In', 'an', 'attempt', 'to', 'give', 'new', 'momentum', 'to', 'European', 'Community', 'plans', 'for', 'a', 'single', 'currency', ',', 'EC', 'government', 'leaders', 'are', 'likely', 'to', 'agree', 'to', 'set', 'a', 'date', 'for', 'starting', 'formal', 'talks', 'on', 'amending', 'the', 'EC', ""'s"", 'founding', 'Treaty', 'of', 'Rome', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['However', 'well', 'intentioned', ',', 'food', 'transfers', 'have', 'the', 'habit', 'of', 'growing', 'larger', 'and', 'wrecking', 'the', 'market', 'incentives', 'for', 'the', 'recipient', 'country', ""'s"", 'own', 'farmers', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['So', 'right', 'now', 'if', 'you', 'ask', 'whether', 'or', 'not', 'it', 'will', 'be', 'profitable', ',', 'eh', ',', 'to', 'exchange', ',', 'this', ',', 'other', 'currencies', 'into', 'Renminbi', ',', 'we', 'will', 'need', 'to', 'look', 'at', ',', 'this', ',', 'this', ',', 'the', 'deficit', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['UH', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","['VB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
