source_input,follow_input,target_output,follow_output
"['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', ',', 'and', 'so', 'right', 'now', 'if', 'you', 'ask', 'whether', 'or', 'not', 'it', 'will', 'be', 'profitable', ',', 'eh', ',', 'to', 'exchange', ',', 'this', ',', 'other', 'currencies', 'into', 'Renminbi', ',', 'we', 'will', 'need', 'to', 'look', 'at', ',', 'this', ',', 'this', ',', 'the', 'deficit', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'VBN', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', ',', 'CC', 'RB', 'RB', 'RB', 'IN', 'PRP', 'VBP', 'IN', 'CC', 'RB', 'PRP', 'MD', 'VB', 'JJ', ',', 'UH', ',', 'TO', 'VB', ',', 'DT', ',', 'JJ', 'NNS', 'IN', 'NNP', ',', 'PRP', 'MD', 'VB', 'TO', 'VB', 'IN', ',', 'DT', ',', 'DT', ',', 'DT', 'NN', '.']"
"['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', '.']","['The', 'offering', ',', 'Series', '102', ',', 'backed', 'by', 'Freddie', 'Mac', '8', '1/2', '%', 'securities', 'with', 'a', 'weighted', 'average', 'remaining', 'term', 'to', 'maturity', 'of', '28.4', 'years', ',', 'was', 'priced', 'before', 'the', 'market', ""'s"", 'afternoon', 'surge', ',', 'and', 'it', 'is', 'commendable', 'that', 'such', 'an', 'understanding', 'is', 'from', 'the', 'camp', 'I', ""'m"", 'opposed', 'to', '.']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'VBN', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN']","['DT', 'NN', ',', 'NNP', 'NNP', ',', 'VBN', 'IN', 'NNP', 'NNP', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'VBG', 'NN', 'IN', 'NN', 'IN', 'CD', 'NNS', ',', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', ',', 'CC', 'PRP', 'VBZ', 'JJ', 'IN', 'PDT', 'DT', 'NN', 'VBZ', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'JJ', 'IN', '.']"
"['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected']","['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected', ',', 'and', 'including', 'that', 'village', ',', 'that', 'environment', ',', 'it', ""'s"", 'all', 'very', 'familiar', 'to', 'you', '.']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'JJ']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'VBN', ',', 'CC', 'VBG', 'DT', 'NN', ',', 'DT', 'NN', ',', 'PRP', 'VBZ', 'DT', 'RB', 'JJ', 'IN', 'PRP', '.']"
"['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected']","['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected', ',', 'and', '%hm', '.']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'JJ']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'VBN', ',', 'CC', 'UH', '.']"
"['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected']","['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected', ',', 'and', 'california', 'led', 'the', 'nation', 'with', '$', '6.5', 'billion', 'in', 'net', 'cash', 'income', 'last', 'year', ',', 'followed', 'by', 'Texas', ',', '$', '3.9', 'billion', ';', 'Iowa', ',', '$', '3.4', 'billion', ';', 'Florida', ',', '$', '3.1', 'billion', ';', 'and', 'Minnesota', ',', '$', '2.7', 'billion', '.']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'JJ']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'VBN', ',', 'CC', 'NNP', 'VBD', 'DT', 'NN', 'IN', '$', 'CD', 'CD', 'IN', 'JJ', 'NN', 'NN', 'JJ', 'NN', ',', 'VBN', 'IN', 'NNP', ',', '$', 'CD', 'CD', ':', 'NNP', ',', '$', 'CD', 'CD', ':', 'NNP', ',', '$', 'CD', 'CD', ':', 'CC', 'NNP', ',', '$', 'CD', 'CD', '.']"
"['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected']","['As', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected', ',', 'and', 'meanwhile', ',', 'the', 'Disney', 'subway', 'station', 'is', 'scheduled', 'to', 'open', 'on', 'the', 'same', 'day', 'as', 'the', 'park', '.']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'JJ']","['IN', 'PRP', 'RB', 'VBD', 'PRP', 'VBZ', 'RB', 'RB', 'NNS', 'CC', 'NNS', 'WP', 'VBP', 'VBN', ',', 'CC', 'RB', ',', 'DT', 'NNP', 'NN', 'NN', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']"
"['The', 'health', 'and', 'medical', 'service', 'conditions', 'in', 'the', 'farming', 'and', 'pastoral', 'areas', 'have', 'been', 'improved', 'and', 'the', 'farmers', 'and', 'herdsmen', 'have', 'benefitted', '.']","['The', 'health', 'and', 'medical', 'service', 'conditions', 'in', 'the', 'farming', 'and', 'pastoral', 'areas', 'have', 'been', 'improved', 'and', 'the', 'farmers', 'and', 'herdsmen', 'have', 'benefitted', ',', 'and', 'figuratively', 'speaking', ',', 'this', 'outer', 'circle', 'is', 'the', 'guardian', ',', 'which', 'makes', 'sure', 'that', 'the', 'people', 'look', 'and', 'listen', 'inwards', 'to', 'the', 'inner', 'circle', 'of', 'terror', 'and', 'incitement', ',', 'rather', 'than', 'to', 'the', 'world', 'outside', '.']","['DT', 'NN', 'CC', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NN', 'CC', 'JJ', 'NNS', 'VBP', 'VBN', 'VBN', 'CC', 'DT', 'NNS', 'CC', 'NNS', 'VBP', 'VBN']","['DT', 'NN', 'CC', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'VBG', 'CC', 'JJ', 'NNS', 'VBP', 'VBN', 'VBN', 'CC', 'DT', 'NNS', 'CC', 'NNS', 'VBP', 'VBN', ',', 'CC', 'RB', 'VBG', ',', 'DT', 'JJ', 'NN', 'VBZ', 'DT', 'NN', ',', 'WDT', 'VBZ', 'JJ', 'IN', 'DT', 'NNS', 'VBP', 'CC', 'VBP', 'RB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'CC', 'NN', ',', 'RB', 'IN', 'IN', 'DT', 'NN', 'RB', '.']"
"['The', 'health', 'and', 'medical', 'service', 'conditions', 'in', 'the', 'farming', 'and', 'pastoral', 'areas', 'have', 'been', 'improved', 'and', 'the', 'farmers', 'and', 'herdsmen', 'have', 'benefitted', '.']","['The', 'health', 'and', 'medical', 'service', 'conditions', 'in', 'the', 'farming', 'and', 'pastoral', 'areas', 'have', 'been', 'improved', 'and', 'the', 'farmers', 'and', 'herdsmen', 'have', 'benefitted', ',', 'and', 'in', 'this', 'case', 'and', 'the', 'Times', 'makes', 'it', 'very', 'plain', 'in', 'their', 'story', 'today', 'they', 'really', 'suffered']","['DT', 'NN', 'CC', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NN', 'CC', 'JJ', 'NNS', 'VBP', 'VBN', 'VBN', 'CC', 'DT', 'NNS', 'CC', 'NNS', 'VBP', 'VBN']","['DT', 'NN', 'CC', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'VBG', 'CC', 'JJ', 'NNS', 'VBP', 'VBN', 'VBN', 'CC', 'DT', 'NNS', 'CC', 'NNS', 'VBP', 'VBN', ',', 'CC', 'IN', 'DT', 'NN', 'CC', 'DT', 'NNP', 'VBZ', 'PRP', 'RB', 'JJ', 'IN', 'PRP$', 'NN', 'NN', 'PRP', 'RB', 'VBD']"
['Oho'],"['Oho', ',', 'and', 'in', '1989', ""'s"", 'first', 'seven', 'months', ',', 'domestic', 'exports', 'fell', '29', '%', ',', 'to', 'HK$', '3.87', 'billion', ',', 'while', 're-exports', 'rose', '56', '%', ',', 'to', 'HK$', '11.28', 'billion', '.']",['UH'],"['NNP', ',', 'CC', 'IN', 'CD', 'POS', 'JJ', 'CD', 'NNS', ',', 'JJ', 'NNS', 'VBD', 'CD', 'NN', ',', 'IN', '$', 'CD', 'CD', ',', 'IN', 'NNS', 'VBD', 'CD', 'NN', ',', 'IN', '$', 'CD', 'CD', '.']"
['Oho'],"['Oho', ',', 'and', 'however', 'well', 'intentioned', ',', 'food', 'transfers', 'have', 'the', 'habit', 'of', 'growing', 'larger', 'and', 'wrecking', 'the', 'market', 'incentives', 'for', 'the', 'recipient', 'country', ""'s"", 'own', 'farmers', '.']",['UH'],"['NNP', ',', 'CC', 'RB', 'RB', 'JJ', ',', 'NN', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'VBG', 'JJR', 'CC', 'VBG', 'DT', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'POS', 'JJ', 'NNS', '.']"
