source_input,follow_input,target_output,follow_output
"['Um', ',', 'also', ',', 'the', 'growth', 'in', 'foreign', 'exchange', 'reserves', 'has', 'been', 'quite', 'rapid', 'because', 'the', 'flow', 'of', 'money', 'is', ""n't"", 'outward', '.']","['Because', 'the', 'flow', 'of', 'money', 'is', ""n't"", 'outward', ',', 'um', ',', 'also', ',', 'the', 'growth', 'in', 'foreign', 'exchange', 'reserves', 'has', 'been', 'quite', 'rapid', '.']","['IN', 'DT', 'NN', 'IN', 'NN', 'VBZ', 'RB', 'RB', ',', 'NN', ',', 'RB', ',', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NNS', 'VBZ', 'VBN', 'RB', 'JJ', '.']","['IN', 'DT', 'NN', 'IN', 'NN', 'VBZ', 'RB', 'RB', ',', 'JJ', ',', 'RB', ',', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NNS', 'VBZ', 'VBN', 'RB', 'JJ', '.']"
"['The', 'man', 'was', 'wanted', 'by', 'the', 'Syrian', 'Security', 'Services', 'because', 'of', 'his', 'connection', 'with', 'an', 'organization', 'they', 'describe', 'as', 'extremist', ',', 'in', 'reference', 'to', 'the', 'Tawhid', 'Wal', 'Jihad', 'which', 'the', 'authorities', 'consider', 'a', 'twin', 'of', 'the', 'Jund', 'Al', '-', 'Shaab', 'Organization', '.']","['Because', 'of', 'his', 'connection', 'with', 'an', 'organization', 'they', 'describe', 'as', 'extremist', ',', 'the', 'man', 'was', 'wanted', 'by', 'the', 'Syrian', 'Security', 'Services', ',', 'in', 'reference', 'to', 'the', 'Tawhid', 'Wal', 'Jihad', 'which', 'the', 'authorities', 'consider', 'a', 'twin', 'of', 'the', 'Jund', 'Al', '-', 'Shaab', 'Organization', '.']","['IN', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'IN', 'NN', ',', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', ',', 'IN', 'NN', 'TO', 'DT', 'NNP', 'NNP', 'NNP', 'WDT', 'DT', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', ':', 'NNP', 'NNP', '.']","['IN', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'IN', 'NN', ',', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'NNP', 'NNPS', ',', 'IN', 'NN', 'TO', 'DT', 'NNP', 'NNP', 'NNP', 'WDT', 'DT', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', ':', 'NNP', 'NNP', '.']"
"['Witness', 'the', 'fact', 'that', 'trading', 'in', 'some', 'stocks', 'closed', 'early', 'Friday', 'and', 'opened', 'late', 'Monday', 'because', 'of', 'an', 'excess', 'of', 'sell', 'orders', '.', '-RRB-']","['Because', 'of', 'an', 'excess', 'of', 'sell', 'orders', '.', '-RRB-', ',', 'witness', 'the', 'fact', 'that', 'trading', 'in', 'some', 'stocks', 'closed', 'early', 'Friday', 'and', 'opened', 'late', 'Monday', '.']","['IN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', '.', 'NN', ',', 'IN', 'DT', 'NN', 'IN', 'NN', 'IN', 'DT', 'NNS', 'VBD', 'JJ', 'NNP', 'CC', 'VBN', 'RB', 'NNP', '.']","['IN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', '.', 'NN', ',', 'WP', 'DT', 'NN', 'IN', 'NN', 'IN', 'DT', 'NNS', 'VBD', 'JJ', 'NNP', 'CC', 'VBN', 'JJ', 'NNP', '.']"
"['%ah', ',', 'you', 'know', 'I', 'would', ""n't"", 'trust', 'it', 'because', 'it', ""'s"", 'so', 'complicated', 'with', 'this', 'international', 'garbage', 'or', 'else', 'the', 'Turbo', 'Tax', 'with', 'the', 'Dutch', 'modules', '.', 'that', 'I', 'just', 'would', ""n't"", 'trust', 'it', '.']","['Because', 'it', ""'s"", 'so', 'complicated', 'with', 'this', 'international', 'garbage', 'or', 'else', 'the', 'Turbo', 'Tax', 'with', 'the', 'Dutch', 'modules', '.', 'that', 'I', 'just', 'would', ""n't"", 'trust', 'it', ',', '%ah', ',', 'you', 'know', 'I', 'would', ""n't"", 'trust', 'it', '.']","['IN', 'PRP', 'VBZ', 'RB', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'RB', 'DT', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NNS', '.', 'IN', 'PRP', 'RB', 'MD', 'RB', 'VB', 'PRP', ',', 'NN', ',', 'PRP', 'VBP', 'PRP', 'MD', 'RB', 'VB', 'PRP', '.']","['IN', 'PRP', 'VBZ', 'RB', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'RB', 'DT', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NNS', '.', 'IN', 'PRP', 'RB', 'MD', 'RB', 'VB', 'PRP', ',', 'VBZ', ',', 'PRP', 'VBP', 'PRP', 'MD', 'RB', 'VB', 'PRP', '.']"
"['But', 'at', 'any', 'rate', 'it', 'was', 'nice', 'to', 'hear', 'from', 'her', 'because', 'she', 'said', 'after', 'two', 'years', 'there', 'now', ',', 'she', '%um', 'has', 'come', 'to', 'terms', 'with', 'this', ',']","['Because', 'she', 'said', 'after', 'two', 'years', 'there', 'now', ',', 'but', 'at', 'any', 'rate', 'it', 'was', 'nice', 'to', 'hear', 'from', 'her', ',', 'she', '%um', 'has', 'come', 'to', 'terms', 'with', 'this', ',']","['IN', 'PRP', 'VBD', 'IN', 'CD', 'NNS', 'RB', 'RB', ',', 'CC', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'JJ', 'TO', 'VB', 'IN', 'PRP$', ',', 'PRP', 'VBZ', 'VBZ', 'VBN', 'TO', 'NNS', 'IN', 'DT', ',']","['IN', 'PRP', 'VBD', 'IN', 'CD', 'NNS', 'RB', 'RB', ',', 'CC', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'JJ', 'TO', 'VB', 'IN', 'PRP', ',', 'PRP', 'VBZ', 'VBZ', 'VBN', 'TO', 'NNS', 'IN', 'DT', ',']"
"['%uh', 'because', 'we', 'have', 'email', 'and', 'so', 'she', 'sent', 'me', 'a', 'letter', 'back', 'saying', 'you', 'know', 'remember', 'how', 'crowded', 'the', 'transportation', 'is', 'and', '%uh', 'what', 'else', '--', '%mm', '.', 'how', 'expensive', 'everything', 'is']","['Because', 'we', 'have', 'email', 'and', 'so', 'she', 'sent', 'me', 'a', 'letter', 'back', 'saying', 'you', 'know', 'remember', 'how', 'crowded', 'the', 'transportation', 'is', 'and', '%uh', 'what', 'else', '--', '%mm', '.', 'how', 'expensive', 'everything', 'is', ',', '%uh', '.']","['IN', 'PRP', 'VBP', 'VBN', 'CC', 'RB', 'PRP', 'VBD', 'PRP', 'DT', 'NN', 'RP', 'VBG', 'PRP', 'VBP', 'VB', 'WRB', 'VBD', 'DT', 'NN', 'VBZ', 'CC', 'VB', 'WP', 'RB', ':', 'NN', '.', 'WRB', 'JJ', 'NN', 'VBZ', ',', 'RB', '.']","['IN', 'PRP', 'VBP', 'VBN', 'CC', 'RB', 'PRP', 'VBD', 'PRP', 'DT', 'NN', 'RP', 'VBG', 'PRP', 'VBP', 'VB', 'WRB', 'VBD', 'DT', 'NN', 'VBZ', 'CC', 'VB', 'WP', 'RB', ':', 'NN', '.', 'WRB', 'JJ', 'NN', 'VBZ', ',', 'NN', '.']"
"['Nursing', 'homes', 'that', 'kill', 'residents', 'nursing', 'homes', 'that', 'um', 'seriously', 'injure', 'patients', 'um', 'because', 'of', 'bad', 'care']","['Because', 'of', 'bad', 'care', ',', 'nursing', 'homes', 'that', 'kill', 'residents', 'nursing', 'homes', 'that', 'um', 'seriously', 'injure', 'patients', 'um', '.']","['IN', 'IN', 'JJ', 'NN', ',', 'NN', 'NNS', 'WDT', 'VBP', 'NNS', 'VBG', 'NNS', 'WDT', 'VBP', 'RB', 'JJ', 'NNS', 'JJ', '.']","['IN', 'IN', 'JJ', 'NN', ',', 'VBG', 'NNS', 'WDT', 'VBP', 'NNS', 'VBG', 'NNS', 'WDT', 'VBP', 'RB', 'JJ', 'NNS', 'JJ', '.']"
"['NASA', 'resumed', 'the', 'countdown', 'for', 'today', ""'s"", 'launch', 'of', 'the', 'space', 'shuttle', 'Atlantis', ',', 'and', 'a', 'federal', 'appeals', 'court', 'in', 'Washington', 'dismissed', 'a', 'lawsuit', 'by', 'anti-nuclear', 'groups', 'to', 'delay', 'the', 'flight', 'because', 'the', 'plutonium', '-', 'powered', 'Galileo', 'space', 'probe', 'was', 'aboard', '.']","['Because', 'the', 'plutonium', '-', 'powered', 'Galileo', 'space', 'probe', 'was', 'aboard', ',', 'nASA', 'resumed', 'the', 'countdown', 'for', 'today', ""'s"", 'launch', 'of', 'the', 'space', 'shuttle', 'Atlantis', ',', 'and', 'a', 'federal', 'appeals', 'court', 'in', 'Washington', 'dismissed', 'a', 'lawsuit', 'by', 'anti-nuclear', 'groups', 'to', 'delay', 'the', 'flight', '.']","['IN', 'DT', 'NN', ':', 'VBN', 'NNP', 'NN', 'NN', 'VBD', 'RB', ',', 'NN', 'VBD', 'DT', 'NN', 'IN', 'NN', 'POS', 'NN', 'IN', 'DT', 'NN', 'NN', 'NNP', ',', 'CC', 'DT', 'JJ', 'NNS', 'NN', 'IN', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'TO', 'VB', 'DT', 'NN', '.']","['IN', 'DT', 'NN', ':', 'VBN', 'NNP', 'NN', 'NN', 'VBD', 'RB', ',', 'RB', 'VBD', 'DT', 'NN', 'IN', 'NN', 'POS', 'NN', 'IN', 'DT', 'NN', 'NN', 'NNP', ',', 'CC', 'DT', 'JJ', 'NNS', 'NN', 'IN', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'TO', 'VB', 'DT', 'NN', '.']"
"['Bury', 'her', ',', 'because', 'she', 'is', 'a', 'king', ""'s"", 'daughter', '.', ""''""]","['Because', 'she', 'is', 'a', 'king', ""'s"", 'daughter', '.', ',', 'bury', 'her', ',', '.']","['IN', 'PRP', 'VBZ', 'DT', 'NN', 'POS', 'NN', '.', ',', 'NN', 'PRP', ',', '.']","['IN', 'PRP', 'VBZ', 'DT', 'NN', 'POS', 'NN', '.', ',', 'NN', 'PRP$', ',', '.']"
"['Earlier', 'the', 'company', 'announced', 'it', 'would', 'sell', 'its', 'aging', 'fleet', 'of', 'Boeing', 'Co.', '707s', 'because', 'of', 'increasing', 'maintenance', 'costs', '.']","['Because', 'of', 'increasing', 'maintenance', 'costs', ',', 'earlier', 'the', 'company', 'announced', 'it', 'would', 'sell', 'its', 'aging', 'fleet', 'of', 'Boeing', 'Co.', '707s', '.']","['IN', 'IN', 'VBG', 'NN', 'NNS', ',', 'RBR', 'DT', 'NN', 'VBD', 'PRP', 'MD', 'VB', 'PRP$', 'VBG', 'NN', 'IN', 'NNP', 'NNP', 'CD', '.']","['IN', 'IN', 'VBG', 'NN', 'NNS', ',', 'JJR', 'DT', 'NN', 'VBD', 'PRP', 'MD', 'VB', 'PRP$', 'VBG', 'NN', 'IN', 'NNP', 'NNP', 'CD', '.']"
"['All', 'the', 'people', 'of', 'Judah', 'answered', 'the', 'Israelites', ',', '``', 'We', 'did', 'it', 'because', 'the', 'king', 'is', 'our', 'close', 'relative', '.']","['Because', 'the', 'king', 'is', 'our', 'close', 'relative', ',', 'all', 'the', 'people', 'of', 'Judah', 'answered', 'the', 'Israelites', ',', '``', 'We', 'did', 'it', '.']","['IN', 'DT', 'NN', 'VBZ', 'PRP$', 'JJ', 'NN', ',', 'PDT', 'DT', 'NNS', 'IN', 'NNP', 'VBD', 'DT', 'NNP', ',', '``', 'PRP', 'VBD', 'PRP', '.']","['IN', 'DT', 'NN', 'VBZ', 'PRP$', 'JJ', 'JJ', ',', 'PDT', 'DT', 'NNS', 'IN', 'NNP', 'VBD', 'DT', 'NNP', ',', '``', 'PRP', 'VBD', 'PRP', '.']"
"['It', 'is', 'endangered', 'because', 'of', 'the', 'loss', 'of', 'the', 'lowland', 'rainforests', '.']","['Because', 'of', 'the', 'loss', 'of', 'the', 'lowland', 'rainforests', ',', 'it', 'is', 'endangered', '.']","['IN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NNS', ',', 'PRP', 'VBZ', 'VBN', '.']","['IN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBZ', ',', 'PRP', 'VBZ', 'VBN', '.']"
"['And', 'retailers', 'are', 'expected', 'to', 'embrace', 'the', 'product', ',', 'in', 'part', 'because', 'it', 'will', 'take', 'up', 'less', 'shelf', 'space', '.']","['Because', 'it', 'will', 'take', 'up', 'less', 'shelf', 'space', ',', 'and', 'retailers', 'are', 'expected', 'to', 'embrace', 'the', 'product', ',', 'in', 'part', '.']","['IN', 'PRP', 'MD', 'VB', 'RP', 'JJR', 'JJ', 'NN', ',', 'CC', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'DT', 'NN', ',', 'IN', 'NN', '.']","['IN', 'PRP', 'MD', 'VB', 'RP', 'JJR', 'NN', 'NN', ',', 'CC', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'DT', 'NN', ',', 'IN', 'NN', '.']"
