source_input,follow_input,target_output,follow_output
"['On', 'Yemeni', 'TV', 'today', 'the', 'country', ""'s"", 'President', 'expressed', 'his', 'heart', '-', 'felt', 'condolences', 'to', 'those', 'who', 'were', 'killed', 'and', 'injured', ',', 'but', 'denied', 'that', 'the', 'explosion', 'on', 'board', 'the', 'cole', 'was', 'caused', 'by', 'terrorists', ',', 'although', ',', 'admits', 'Mohammed', 'Al', '-', 'Qadhi', ',', 'editor', 'of', 'the', 'Yemen', 'Observer', 'newspaper', 'in', 'the', 'capital', 'Sana', ',', 'anti-American', 'sentiment', 'has', 'been', 'running', 'high', 'in', 'Yemen', 'because', 'of', 'events', 'in', 'the', 'Middle', 'East', '.']","['Because', 'of', 'events', 'in', 'the', 'Middle', 'East', ',', 'on', 'Yemeni', 'TV', 'today', 'the', 'country', ""'s"", 'President', 'expressed', 'his', 'heart', '-', 'felt', 'condolences', 'to', 'those', 'who', 'were', 'killed', 'and', 'injured', ',', 'but', 'denied', 'that', 'the', 'explosion', 'on', 'board', 'the', 'cole', 'was', 'caused', 'by', 'terrorists', ',', 'although', ',', 'admits', 'Mohammed', 'Al', '-', 'Qadhi', ',', 'editor', 'of', 'the', 'Yemen', 'Observer', 'newspaper', 'in', 'the', 'capital', 'Sana', ',', 'anti-American', 'sentiment', 'has', 'been', 'running', 'high', 'in', 'Yemen', '.']","['IN', 'IN', 'NNS', 'IN', 'DT', 'NNP', 'NNP', ',', 'IN', 'NNP', 'NN', 'NN', 'DT', 'NN', 'POS', 'NNP', 'VBD', 'PRP$', 'NN', ':', 'VBD', 'NNS', 'TO', 'DT', 'WP', 'VBD', 'VBN', 'CC', 'VBN', ',', 'CC', 'VBD', 'IN', 'DT', 'NN', 'IN', 'NN', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'NNS', ',', 'IN', ',', 'NNS', 'NNP', 'NNP', ':', 'NNP', ',', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'IN', 'DT', 'NN', 'NNP', ',', 'JJ', 'NN', 'VBZ', 'VBN', 'VBG', 'JJ', 'IN', 'NNP', '.']","['IN', 'IN', 'NNS', 'IN', 'DT', 'NNP', 'NNP', ',', 'IN', 'NNP', 'NN', 'NN', 'DT', 'NN', 'POS', 'NNP', 'VBD', 'PRP$', 'NN', ':', 'VBD', 'NNS', 'TO', 'DT', 'WP', 'VBD', 'VBN', 'CC', 'VBN', ',', 'CC', 'VBD', 'IN', 'DT', 'NN', 'IN', 'NN', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'NNS', ',', 'IN', ',', 'NNS', 'NNP', 'NNP', ':', 'NNP', ',', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'IN', 'DT', 'NN', 'NNP', ',', 'JJ', 'NN', 'VBZ', 'VBN', 'VBG', 'JJ', 'IN', 'NNP', '.']"
"['All', 'this', 'will', 'happen', 'because', 'you', 'did', 'not', 'know', 'the', 'time', 'when', 'God', 'came', 'to', 'save', 'you', '.', ""''""]","['Because', 'you', 'did', 'not', 'know', 'the', 'time', 'when', 'God', 'came', 'to', 'save', 'you', '.', ""''"", ',', 'all', 'this', 'will', 'happen', '.']","['IN', 'PRP', 'VBD', 'RB', 'VB', 'DT', 'NN', 'WRB', 'NNP', 'VBD', 'TO', 'VB', 'PRP', '.', ""''"", ',', 'DT', 'DT', 'MD', 'VB', '.']","['IN', 'PRP', 'VBD', 'RB', 'VB', 'DT', 'NN', 'WRB', 'NNP', 'VBD', 'TO', 'VB', 'PRP', '.', ""''"", ',', 'DT', 'DT', 'MD', 'VB', '.']"
"['In', 'the', 'case', 'of', 'copper', ',', 'he', 'said', ',', 'the', 'upbeat', 'mood', 'of', 'stocks', 'was', 'reflected', 'in', 'demand', 'for', 'futures', 'contracts', 'because', 'a', 'stronger', 'economy', 'means', 'greater', 'buying', 'interest', 'for', 'the', 'metal', '.']","['Because', 'a', 'stronger', 'economy', 'means', 'greater', 'buying', 'interest', 'for', 'the', 'metal', ',', 'in', 'the', 'case', 'of', 'copper', ',', 'he', 'said', ',', 'the', 'upbeat', 'mood', 'of', 'stocks', 'was', 'reflected', 'in', 'demand', 'for', 'futures', 'contracts', '.']","['IN', 'DT', 'JJR', 'NN', 'VBZ', 'JJR', 'VBG', 'NN', 'IN', 'DT', 'NN', ',', 'IN', 'DT', 'NN', 'IN', 'NN', ',', 'PRP', 'VBD', ',', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'VBD', 'VBN', 'IN', 'NN', 'IN', 'NNS', 'NNS', '.']","['IN', 'DT', 'JJR', 'NN', 'VBZ', 'JJR', 'VBG', 'NN', 'IN', 'DT', 'NN', ',', 'IN', 'DT', 'NN', 'IN', 'NN', ',', 'PRP', 'VBD', ',', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'VBD', 'VBN', 'IN', 'NN', 'IN', 'NNS', 'NNS', '.']"
"['The', 'Army', 'Corps', 'is', 'cutting', 'the', 'flow', 'of', 'the', 'Missouri', 'River', 'about', 'two', 'weeks', 'earlier', 'than', 'normal', 'because', 'of', 'low', 'water', 'levels', 'in', 'the', 'reservoirs', 'that', 'feed', 'it', '.']","['Because', 'of', 'low', 'water', 'levels', 'in', 'the', 'reservoirs', 'that', 'feed', 'it', ',', 'the', 'Army', 'Corps', 'is', 'cutting', 'the', 'flow', 'of', 'the', 'Missouri', 'River', 'about', 'two', 'weeks', 'earlier', 'than', 'normal', '.']","['IN', 'IN', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NNS', 'WDT', 'VBP', 'PRP', ',', 'DT', 'NNP', 'NNP', 'VBZ', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'CD', 'NNS', 'RBR', 'IN', 'JJ', '.']","['IN', 'IN', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NNS', 'WDT', 'VBP', 'PRP', ',', 'DT', 'NNP', 'NNP', 'VBZ', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'CD', 'NNS', 'RBR', 'IN', 'JJ', '.']"
"['I', 'was', 'never', 'supportive', 'of', 'protocol', 'because', 'it', 'did', ""n't"", 'do', 'what', 'everyone', 'needs', 'to', 'get', 'done', 'as', 'far', 'as', 'climate', 'change', 'is', 'concerned', '.']","['Because', 'it', 'did', ""n't"", 'do', 'what', 'everyone', 'needs', 'to', 'get', 'done', 'as', 'far', 'as', 'climate', 'change', 'is', 'concerned', ',', 'I', 'was', 'never', 'supportive', 'of', 'protocol', '.']","['IN', 'PRP', 'VBD', 'RB', 'VB', 'WP', 'NN', 'VBZ', 'TO', 'VB', 'VBN', 'RB', 'RB', 'IN', 'JJ', 'NN', 'VBZ', 'VBN', ',', 'PRP', 'VBD', 'RB', 'JJ', 'IN', 'NN', '.']","['IN', 'PRP', 'VBD', 'RB', 'VB', 'WP', 'NN', 'VBZ', 'TO', 'VB', 'VBN', 'RB', 'RB', 'IN', 'JJ', 'NN', 'VBZ', 'VBN', ',', 'PRP', 'VBD', 'RB', 'JJ', 'IN', 'NN', '.']"
"['He', 'says', 'he', 'had', 'Candlestick', 'built', 'because', 'the', 'Giants', 'claimed', 'they', 'needed', '10,000', 'parking', 'spaces', '.']","['Because', 'the', 'Giants', 'claimed', 'they', 'needed', '10,000', 'parking', 'spaces', ',', 'he', 'says', 'he', 'had', 'Candlestick', 'built', '.']","['IN', 'DT', 'NNPS', 'VBD', 'PRP', 'VBD', 'CD', 'NN', 'NNS', ',', 'PRP', 'VBZ', 'PRP', 'VBD', 'NNP', 'VBN', '.']","['IN', 'DT', 'NNPS', 'VBD', 'PRP', 'VBD', 'CD', 'NN', 'NNS', ',', 'PRP', 'VBZ', 'PRP', 'VBD', 'NNP', 'VBN', '.']"
"['Well', ',', 'looking', 'at', 'the', 'government', ""'s"", 'response', 'to', 'this', 'cave', '-', 'in', 'accident', ',', 'ah', ',', 'we', 'should', 'say', 'it', 'was', 'very', 'prompt', 'with', 'traffic', 'management', 'and', 'emergency', 'repair', ',', 'ah', ',', 'because', 'it', 'involved', 'various', 'aspects', 'of', 'life', '.']","['Because', 'it', 'involved', 'various', 'aspects', 'of', 'life', ',', 'well', ',', 'looking', 'at', 'the', 'government', ""'s"", 'response', 'to', 'this', 'cave', '-', 'in', 'accident', ',', 'ah', ',', 'we', 'should', 'say', 'it', 'was', 'very', 'prompt', 'with', 'traffic', 'management', 'and', 'emergency', 'repair', ',', 'ah', '.']","['IN', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'NN', ',', 'RB', ',', 'VBG', 'IN', 'DT', 'NN', 'POS', 'NN', 'TO', 'DT', 'NN', ':', 'IN', 'NN', ',', 'RB', ',', 'PRP', 'MD', 'VB', 'PRP', 'VBD', 'RB', 'JJ', 'IN', 'NN', 'NN', 'CC', 'NN', 'NN', ',', 'RB', '.']","['IN', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'NN', ',', 'RB', ',', 'VBG', 'IN', 'DT', 'NN', 'POS', 'NN', 'TO', 'DT', 'NN', ':', 'IN', 'NN', ',', 'RB', ',', 'PRP', 'MD', 'VB', 'PRP', 'VBD', 'RB', 'JJ', 'IN', 'NN', 'NN', 'CC', 'NN', 'NN', ',', 'NN', '.']"
"['That', ""'s"", 'an', 'old', 'Russian', 'aircraft', 'carrier', 'that', 'India', 'has', 'wanted', 'to', 'get', 'for', 'some', 'time', 'because', 'India', 'only', 'has', 'one', 'other', 'aircraft', 'carrier', ',', 'and', 'this', 'carrier', 'in', 'particular', 'would', 'allow', 'the', 'Indian', 'Navy', 'to', 'extend', 'its', 'strategic', 'strength', 'much', 'farther', 'than', 'it', 'currently', 'can', 'now', '.']","['Because', 'India', 'only', 'has', 'one', 'other', 'aircraft', 'carrier', ',', 'that', ""'s"", 'an', 'old', 'Russian', 'aircraft', 'carrier', 'that', 'India', 'has', 'wanted', 'to', 'get', 'for', 'some', 'time', ',', 'and', 'this', 'carrier', 'in', 'particular', 'would', 'allow', 'the', 'Indian', 'Navy', 'to', 'extend', 'its', 'strategic', 'strength', 'much', 'farther', 'than', 'it', 'currently', 'can', 'now', '.']","['IN', 'NNP', 'RB', 'VBZ', 'CD', 'JJ', 'NN', 'NN', ',', 'DT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'DT', 'NN', ',', 'CC', 'DT', 'NN', 'IN', 'JJ', 'MD', 'VB', 'DT', 'JJ', 'NNP', 'TO', 'VB', 'PRP$', 'JJ', 'NN', 'RB', 'JJR', 'IN', 'PRP', 'RB', 'MD', 'RB', '.']","['IN', 'NNP', 'RB', 'VBZ', 'CD', 'JJ', 'NN', 'NN', ',', 'WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'DT', 'NN', ',', 'CC', 'DT', 'NN', 'IN', 'JJ', 'MD', 'VB', 'DT', 'JJ', 'NNP', 'TO', 'VB', 'PRP$', 'JJ', 'NN', 'RB', 'JJR', 'IN', 'PRP', 'RB', 'MD', 'RB', '.']"
"['Because', 'of', 'budget', 'constraints', 'in', 'Washington', ',', 'the', 'U.S.', 'encourages', 'Japan', 'to', 'share', 'economic', 'burdens', 'in', 'the', 'region', '.']","['The', 'U.S.', 'encourages', 'Japan', 'to', 'share', 'economic', 'burdens', 'in', 'the', 'region', ',', 'because', 'of', 'budget', 'constraints', 'in', 'Washington', '.']","['DT', 'NNP', 'VBZ', 'NNP', 'TO', 'NN', 'JJ', 'NNS', 'IN', 'DT', 'NN', ',', 'IN', 'IN', 'NN', 'NNS', 'IN', 'NNP', '.']","['DT', 'NNP', 'VBZ', 'NNP', 'TO', 'NN', 'JJ', 'NNS', 'IN', 'DT', 'NN', ',', 'IN', 'IN', 'NN', 'NNS', 'IN', 'NNP', '.']"
"['In', 'days', 'gone', 'by', ',', 'because', 'the', 'Kuroshio', 'current', 'passes', 'close', 'by', ',', 'the', 'waters', 'offshore', 'were', 'rich', 'fishing', 'grounds', '.']","['Because', 'the', 'Kuroshio', 'current', 'passes', 'close', 'by', ',', 'in', 'days', 'gone', 'by', ',', 'the', 'waters', 'offshore', 'were', 'rich', 'fishing', 'grounds', '.']","['IN', 'DT', 'NNP', 'JJ', 'NNS', 'RB', 'IN', ',', 'IN', 'NNS', 'VBN', 'IN', ',', 'DT', 'NNS', 'VBP', 'VBD', 'JJ', 'NN', 'NNS', '.']","['IN', 'DT', 'NNP', 'JJ', 'NNS', 'RB', 'IN', ',', 'IN', 'NNS', 'VBN', 'IN', ',', 'DT', 'NNS', 'VBP', 'VBD', 'JJ', 'NN', 'NNS', '.']"
"['Still', ',', 'scientists', 'breathed', 'a', 'collective', 'sigh', 'of', 'relief', 'about', 'the', 'finding', ',', 'because', 'it', 'demonstrates', 'how', 'to', 'overcome', 'the', '``', 'flux', 'pinning', ""''"", 'problem', 'that', 'earlier', 'this', 'year', 'was', 'widely', 'publicized', 'as', 'undercutting', 'new', 'superconductors', ""'"", 'potential', '.']","['Because', 'it', 'demonstrates', 'how', 'to', 'overcome', 'the', '``', 'flux', 'pinning', ""''"", 'problem', 'that', 'earlier', 'this', 'year', 'was', 'widely', 'publicized', 'as', 'undercutting', 'new', 'superconductors', ""'"", 'potential', ',', 'still', ',', 'scientists', 'breathed', 'a', 'collective', 'sigh', 'of', 'relief', 'about', 'the', 'finding', '.']","['IN', 'PRP', 'VBZ', 'WRB', 'TO', 'VB', 'DT', '``', 'JJ', 'NN', ""''"", 'NN', 'WDT', 'RBR', 'DT', 'NN', 'VBD', 'RB', 'VBN', 'IN', 'VBG', 'JJ', 'NNS', 'POS', 'NN', ',', 'RB', ',', 'NNS', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', '.']","['IN', 'PRP', 'VBZ', 'WRB', 'TO', 'VB', 'DT', '``', 'JJ', 'NN', ""''"", 'NN', 'WDT', 'RBR', 'DT', 'NN', 'VBD', 'RB', 'VBN', 'IN', 'VBG', 'JJ', 'NNS', 'POS', 'NN', ',', 'RB', ',', 'NNS', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', '.']"
"['Panama', 'was', 'stripped', 'of', 'this', 'right', 'because', 'of', 'U.S.', 'differences', 'with', 'the', 'Noriega', 'regime', ',', 'but', 'the', 'Central', 'American', 'country', 'would', 'have', 'received', 'a', 'quota', 'of', '30,537', 'metric', 'tons', 'over', 'a', '21', '-', 'month', 'period', 'ending', 'Sept.', '30', ',', '1990', '.']","['Because', 'of', 'U.S.', 'differences', 'with', 'the', 'Noriega', 'regime', ',', 'panama', 'was', 'stripped', 'of', 'this', 'right', ',', 'but', 'the', 'Central', 'American', 'country', 'would', 'have', 'received', 'a', 'quota', 'of', '30,537', 'metric', 'tons', 'over', 'a', '21', '-', 'month', 'period', 'ending', 'Sept.', '30', ',', '1990', '.']","['IN', 'IN', 'NNP', 'NNS', 'IN', 'DT', 'NNP', 'NN', ',', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'NN', ',', 'CC', 'DT', 'JJ', 'JJ', 'NN', 'MD', 'VB', 'VBN', 'DT', 'NN', 'IN', 'CD', 'JJ', 'NNS', 'IN', 'DT', 'CD', ':', 'NN', 'NN', 'VBG', 'NNP', 'CD', ',', 'CD', '.']","['IN', 'IN', 'NNP', 'NNS', 'IN', 'DT', 'NNP', 'NN', ',', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'NN', ',', 'CC', 'DT', 'JJ', 'JJ', 'NN', 'MD', 'VB', 'VBN', 'DT', 'NN', 'IN', 'CD', 'JJ', 'NNS', 'IN', 'DT', 'CD', ':', 'NN', 'NN', 'VBG', 'NNP', 'CD', ',', 'CD', '.']"
