source_input,follow_input,target_output,follow_output
"['And', 'because', 'of', 'the', 'time', 'difference', ',', 'the', 'Japanese', 'and', 'the', 'U.S.', 'markets', ""'"", 'trading', 'hours', 'do', ""n't"", 'overlap', '.']","['Because', 'of', 'the', 'time', 'difference', ',', 'and', ',', 'the', 'Japanese', 'and', 'the', 'U.S.', 'markets', ""'"", 'trading', 'hours', 'do', ""n't"", 'overlap', '.']","['IN', 'IN', 'DT', 'NN', 'NN', ',', 'CC', ',', 'DT', 'JJ', 'CC', 'DT', 'NNP', 'NNS', 'POS', 'NN', 'NNS', 'VBP', 'RB', 'VB', '.']","['IN', 'IN', 'DT', 'NN', 'NN', ',', 'CC', ',', 'DT', 'JJ', 'CC', 'DT', 'NNP', 'NNS', 'POS', 'NN', 'NNS', 'VBP', 'RB', 'VB', '.']"
"['He', 'added', 'that', 'the', 'current', '-', 'carrying', 'capacity', 'of', 'multi-crystal', 'samples', 'of', 'superconductors', 'remains', 'too', 'low', 'for', 'most', 'practical', 'uses', 'because', 'of', 'so', '-', 'called', 'weak', 'links', 'between', 'crystals', '.']","['Because', 'of', 'so', '-', 'called', 'weak', 'links', 'between', 'crystals', ',', 'he', 'added', 'that', 'the', 'current', '-', 'carrying', 'capacity', 'of', 'multi-crystal', 'samples', 'of', 'superconductors', 'remains', 'too', 'low', 'for', 'most', 'practical', 'uses', '.']","['IN', 'IN', 'RB', 'HYPH', 'VBN', 'JJ', 'NNS', 'IN', 'NNS', ',', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'HYPH', 'VBG', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NNS', 'VBZ', 'RB', 'JJ', 'IN', 'JJS', 'JJ', 'NNS', '.']","['IN', 'IN', 'RB', 'HYPH', 'VBN', 'JJ', 'NNS', 'IN', 'NNS', ',', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'HYPH', 'VBG', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NNS', 'VBZ', 'RB', 'JJ', 'IN', 'JJS', 'JJ', 'NNS', '.']"
"['Ministry', 'employees', 'complain', 'that', 'they', 'are', 'poorly', 'paid', 'because', 'of', 'a', 'complex', 'job', '-', 'rating', 'system', 'they', 'say', 'fails', 'to', 'take', 'into', 'account', 'their', 'education', 'and', 'level', 'of', 'technical', 'expertise', '.']","['Because', 'of', 'a', 'complex', 'job', '-', 'rating', 'system', 'they', 'say', 'fails', 'to', 'take', 'into', 'account', 'their', 'education', 'and', 'level', 'of', 'technical', 'expertise', ',', 'ministry', 'employees', 'complain', 'that', 'they', 'are', 'poorly', 'paid', '.']","['IN', 'IN', 'DT', 'JJ', 'NN', 'HYPH', 'VBG', 'NN', 'PRP', 'VBP', 'VBZ', 'TO', 'VB', 'IN', 'NN', 'PRP$', 'NN', 'CC', 'NN', 'IN', 'JJ', 'NN', ',', 'NN', 'NNS', 'VBP', 'IN', 'PRP', 'VBP', 'RB', 'VBN', '.']","['IN', 'IN', 'DT', 'JJ', 'NN', 'HYPH', 'VBG', 'NN', 'PRP', 'VBP', 'VBZ', 'TO', 'VB', 'IN', 'NN', 'PRP$', 'NN', 'CC', 'NN', 'IN', 'JJ', 'NN', ',', 'NN', 'NNS', 'VBP', 'IN', 'PRP', 'VBP', 'RB', 'VBN', '.']"
"['The', 'impact', 'of', 'single', '-', 'parent', 'custody', 'is', 'smaller', 'because', 'at', 'least', 'the', 'mother', 'is', 'at', 'home', '.']","['Because', 'at', 'least', 'the', 'mother', 'is', 'at', 'home', ',', 'the', 'impact', 'of', 'single', '-', 'parent', 'custody', 'is', 'smaller', '.']","['IN', 'IN', 'JJS', 'DT', 'NN', 'VBZ', 'IN', 'NN', ',', 'DT', 'NN', 'IN', 'JJ', 'HYPH', 'NN', 'NN', 'VBZ', 'JJR', '.']","['IN', 'IN', 'JJS', 'DT', 'NN', 'VBZ', 'IN', 'NN', ',', 'DT', 'NN', 'IN', 'JJ', 'HYPH', 'NN', 'NN', 'VBZ', 'JJR', '.']"
"['Because', 'they', 'were', 'exposed', ',', 'The', 'water', 'pipes', 'were', 'not', '--']","['The', 'water', 'pipes', 'were', 'not', '--', ',', 'because', 'they', 'were', 'exposed', '.']","['DT', 'NN', 'NNS', 'VBD', 'RB', '.', ',', 'IN', 'PRP', 'VBD', 'VBN', '.']","['DT', 'NN', 'NNS', 'VBD', 'RB', ':', ',', 'IN', 'PRP', 'VBD', 'VBN', '.']"
"['You', 'continued', 'to', 'be', 'happy', ',', 'because', 'you', 'knew', 'that', 'you', 'had', 'something', 'much', 'better', '--', 'something', 'that', 'would', 'continue', 'forever', '.']","['Because', 'you', 'knew', 'that', 'you', 'had', 'something', 'much', 'better', '--', 'something', 'that', 'would', 'continue', 'forever', ',', 'you', 'continued', 'to', 'be', 'happy', '.']","['IN', 'PRP', 'VBD', 'IN', 'PRP', 'VBD', 'NN', 'RB', 'JJR', ':', 'NN', 'WDT', 'MD', 'VB', 'RB', ',', 'PRP', 'VBD', 'TO', 'VB', 'JJ', '.']","['IN', 'PRP', 'VBD', 'IN', 'PRP', 'VBD', 'NN', 'RB', 'JJR', ':', 'NN', 'WDT', 'MD', 'VB', 'RB', ',', 'PRP', 'VBD', 'TO', 'VB', 'JJ', '.']"
"['But', 'because', 'of', 'military', 'bureaucracy', 'this', 'can', 'be', 'as', 'long', 'as', 'one', 'year', '.']","['Because', 'of', 'military', 'bureaucracy', 'this', 'can', 'be', 'as', 'long', 'as', 'one', 'year', ',', 'but', '.']","['IN', 'IN', 'JJ', 'NN', 'DT', 'MD', 'VB', 'RB', 'RB', 'IN', 'CD', 'NN', ',', 'CC', '.']","['IN', 'IN', 'JJ', 'NN', 'DT', 'MD', 'VB', 'RB', 'RB', 'IN', 'CD', 'NN', ',', 'CC', '.']"
"['At', 'the', 'same', 'time', ',', 'dealers', 'said', 'the', 'U.S.', 'unit', 'has', 'been', 'locked', 'into', 'a', 'relatively', 'narrow', 'range', 'in', 'recent', 'weeks', ',', 'in', 'part', 'because', 'the', 'hefty', 'Japanese', 'demand', 'for', 'dollars', 'has', 'been', 'offset', 'by', 'the', 'mark', ""'s"", 'strength', ',', 'resulting', 'in', 'a', 'stalemate', '.']","['Because', 'the', 'hefty', 'Japanese', 'demand', 'for', 'dollars', 'has', 'been', 'offset', 'by', 'the', 'mark', ""'s"", 'strength', ',', 'at', 'the', 'same', 'time', ',', 'dealers', 'said', 'the', 'U.S.', 'unit', 'has', 'been', 'locked', 'into', 'a', 'relatively', 'narrow', 'range', 'in', 'recent', 'weeks', ',', 'in', 'part', ',', 'resulting', 'in', 'a', 'stalemate', '.']","['IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNS', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'NNS', 'VBD', 'DT', 'NNP', 'NN', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'RB', 'JJ', 'NN', 'IN', 'JJ', 'NNS', ',', 'IN', 'NN', ',', 'VBG', 'IN', 'DT', 'NN', '.']","['IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNS', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'NNS', 'VBD', 'DT', 'NNP', 'NN', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'RB', 'JJ', 'NN', 'IN', 'JJ', 'NNS', ',', 'IN', 'NN', ',', 'VBG', 'IN', 'DT', 'NN', '.']"
"['I', 'really', 'hope', 'this', 'works', 'because', 'I', 'want', 'the', 'New', 'York', 'Times', 'to', 'have', 'a', 'platform', 'that', 'is', 'sustainable']","['Because', 'I', 'want', 'the', 'New', 'York', 'Times', 'to', 'have', 'a', 'platform', 'that', 'is', 'sustainable', ',', 'I', 'really', 'hope', 'this', 'works', '.']","['IN', 'PRP', 'VBP', 'DT', 'NNP', 'NNP', 'NNP', 'TO', 'VB', 'DT', 'NN', 'WDT', 'VBZ', 'JJ', ',', 'PRP', 'RB', 'VBP', 'DT', 'VBZ', '.']","['IN', 'PRP', 'VBP', 'DT', 'NNP', 'NNP', 'NNP', 'TO', 'VB', 'DT', 'NN', 'WDT', 'VBZ', 'JJ', ',', 'PRP', 'RB', 'VBP', 'DT', 'VBZ', '.']"
"['I', 'would', 'say', 'both', ',', 'in', 'fact', ',', 'because', 'the', 'first', 'play', 'that', 'he', 'wrote', 'that', 'made', 'him', 'famous', 'was', 'a', 'play', 'that', 'dates', 'from', '1981', ',', 'which', 'was', 'actually', 'called', '`', 'Bus', 'Stop', ""'"", ',', 'which', 'many', 'people', 'said', 'or', 'had', 'resonances', 'from', 'Beckett', ""'s"", 'play', '`', 'Waiting', 'for', 'Godot', ""'"", 'and', 'it', 'concerned', 'a', 'number', 'of', 'Chinese', 'people', 'from', 'different', 'walks', 'of', 'life', 'who', 'were', 'standing', 'at', 'a', 'bus', 'stop', 'waiting', 'for', 'a', 'bus', 'that', 'never', 'came', '.']","['Because', 'the', 'first', 'play', 'that', 'he', 'wrote', 'that', 'made', 'him', 'famous', 'was', 'a', 'play', 'that', 'dates', 'from', '1981', ',', 'I', 'would', 'say', 'both', ',', 'in', 'fact', ',', 'which', 'was', 'actually', 'called', '`', 'Bus', 'Stop', ""'"", ',', 'which', 'many', 'people', 'said', 'or', 'had', 'resonances', 'from', 'Beckett', ""'s"", 'play', '`', 'Waiting', 'for', 'Godot', ""'"", 'and', 'it', 'concerned', 'a', 'number', 'of', 'Chinese', 'people', 'from', 'different', 'walks', 'of', 'life', 'who', 'were', 'standing', 'at', 'a', 'bus', 'stop', 'waiting', 'for', 'a', 'bus', 'that', 'never', 'came', '.']","['IN', 'DT', 'JJ', 'NN', 'WDT', 'PRP', 'VBD', 'WDT', 'VBD', 'PRP', 'JJ', 'VBD', 'DT', 'NN', 'WDT', 'VBZ', 'IN', 'CD', ',', 'PRP', 'MD', 'VB', 'DT', ',', 'IN', 'NN', ',', 'WDT', 'VBD', 'RB', 'VBN', ""''"", 'NNP', 'NNP', ""''"", ',', 'WDT', 'JJ', 'NNS', 'VBD', 'CC', 'VBD', 'NNS', 'IN', 'NNP', 'POS', 'NN', ""''"", 'VBG', 'IN', 'NNP', ""''"", 'CC', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'NN', 'WP', 'VBD', 'VBG', 'IN', 'DT', 'NN', 'NN', 'VBG', 'IN', 'DT', 'NN', 'WDT', 'RB', 'VBD', '.']","['IN', 'DT', 'JJ', 'NN', 'WDT', 'PRP', 'VBD', 'WDT', 'VBD', 'PRP', 'JJ', 'VBD', 'DT', 'NN', 'WDT', 'VBZ', 'IN', 'CD', ',', 'PRP', 'MD', 'VB', 'DT', ',', 'IN', 'NN', ',', 'WDT', 'VBD', 'RB', 'VBN', ""''"", 'NNP', 'NNP', ""''"", ',', 'WDT', 'JJ', 'NNS', 'VBD', 'CC', 'VBD', 'NNS', 'IN', 'NNP', 'POS', 'NN', ""''"", 'VBG', 'IN', 'NNP', ""''"", 'CC', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'NN', 'WP', 'VBD', 'VBG', 'IN', 'DT', 'NN', 'NN', 'VBG', 'IN', 'DT', 'NN', 'WDT', 'RB', 'VBD', '.']"
"['She', 'added', 'that', 'I', 'should', 'pay', 'the', 'money', 'because', 'the', 'car', 'was', 'mine', '.']","['Because', 'the', 'car', 'was', 'mine', ',', 'she', 'added', 'that', 'I', 'should', 'pay', 'the', 'money', '.']","['IN', 'DT', 'NN', 'VBD', 'NN', ',', 'PRP', 'VBD', 'IN', 'PRP', 'MD', 'VB', 'DT', 'NN', '.']","['IN', 'DT', 'NN', 'VBD', 'NN', ',', 'PRP', 'VBD', 'IN', 'PRP', 'MD', 'VB', 'DT', 'NN', '.']"
"['One', 'day', 'he', 'said', 'I', 'better', 'drink', 'something', 'I', 'have', 'a', 'headache', 'because', 'it', 'was', 'really', 'hot']","['Because', 'it', 'was', 'really', 'hot', ',', 'one', 'day', 'he', 'said', 'I', 'better', 'drink', 'something', 'I', 'have', 'a', 'headache', '.']","['IN', 'PRP', 'VBD', 'RB', 'JJ', ',', 'CD', 'NN', 'PRP', 'VBD', 'PRP', 'RB', 'VBP', 'NN', 'PRP', 'VBP', 'DT', 'NN', '.']","['IN', 'PRP', 'VBD', 'RB', 'JJ', ',', 'CD', 'NN', 'PRP', 'VBD', 'PRP', 'RB', 'VBP', 'NN', 'PRP', 'VBP', 'DT', 'NN', '.']"
"['So', 'it', 'was', 'kind', 'of', 'upsetting', 'because', 'I', 'had', 'hoped', 'that', 'we', 'could', 'do', 'some', 'other', 'fun', 'things', 'together', '.']","['Because', 'I', 'had', 'hoped', 'that', 'we', 'could', 'do', 'some', 'other', 'fun', 'things', 'together', ',', 'it', 'was', 'kind', 'of', 'upsetting', '.']","['IN', 'PRP', 'VBD', 'VBN', 'IN', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'JJ', 'NNS', 'RB', ',', 'PRP', 'VBD', 'RB', 'RB', 'JJ', '.']","['IN', 'PRP', 'VBD', 'VBN', 'IN', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NNS', 'RB', ',', 'PRP', 'VBD', 'RB', 'RB', 'JJ', '.']"
"['But', 'I', 'have', 'to', 'make', 'up', 'my', 'mind', 'here', 'by', 'Friday', 'because', 'that', ""'s"", 'when', 'I', 'can', 'hold', 'my', 'ticket', 'too', '.']","['Because', 'that', ""'s"", 'when', 'I', 'can', 'hold', 'my', 'ticket', 'too', ',', 'but', 'I', 'have', 'to', 'make', 'up', 'my', 'mind', 'here', 'by', 'Friday', '.']","['IN', 'DT', 'VBZ', 'WRB', 'PRP', 'MD', 'VB', 'PRP$', 'NN', 'IN', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'RP', 'PRP$', 'NN', 'RB', 'IN', 'NNP', '.']","['IN', 'DT', 'VBZ', 'WRB', 'PRP', 'MD', 'VB', 'PRP$', 'NN', 'RB', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'RP', 'PRP$', 'NN', 'RB', 'IN', 'NNP', '.']"
"['But', 'they', 'want', 'to', 'clear', 'that', 'place', 'out', 'and', 'just', 'feel', 'satisfied', 'that', 'they', 'looked', 'as', 'best', 'they', 'could', 'because', 'it', ""'s"", 'disturbing']","['Because', 'it', ""'s"", 'disturbing', ',', 'but', 'they', 'want', 'to', 'clear', 'that', 'place', 'out', 'and', 'just', 'feel', 'satisfied', 'that', 'they', 'looked', 'as', 'best', 'they', 'could', '.']","['IN', 'PRP', 'VBZ', 'JJ', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'DT', 'NN', 'RP', 'CC', 'RB', 'VB', 'JJ', 'IN', 'PRP', 'VBD', 'RB', 'RB', 'PRP', 'MD', '.']","['IN', 'PRP', 'VBZ', 'JJ', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'DT', 'NN', 'RP', 'CC', 'RB', 'VB', 'JJ', 'IN', 'PRP', 'VBD', 'RB', 'RB', 'PRP', 'MD', '.']"
"['Gensets', 'had', 'to', 'be', 'drastically', 'oversized', 'to', 'handle', 'UPS', 'because', 'the', 'gensets', 'did', ""n't"", 'like', 'the', 'harmonics', 'that', 'UPS', 'drew', '.']","['Because', 'the', 'gensets', 'did', ""n't"", 'like', 'the', 'harmonics', 'that', 'UPS', 'drew', ',', 'gensets', 'had', 'to', 'be', 'drastically', 'oversized', 'to', 'handle', 'UPS', '.']","['IN', 'DT', 'NNS', 'VBD', 'RB', 'VB', 'DT', 'NNS', 'IN', 'NNP', 'VBD', ',', 'NNS', 'VBD', 'TO', 'VB', 'RB', 'VBN', 'TO', 'VB', 'NNP', '.']","['IN', 'DT', 'NNS', 'VBD', 'RB', 'VB', 'DT', 'NNS', 'WDT', 'NNP', 'VBD', ',', 'NNS', 'VBD', 'TO', 'VB', 'RB', 'VBN', 'TO', 'VB', 'NNP', '.']"
"['But', 'there', ""'s"", 'another', 'camp', 'uh', 'in', 'this', 'country', 'and', 'I', 'think', 'represented', 'in', 'the', 'government', 'that', 'believes', 'that', 'negotiating', 'with', 'the', 'North', 'Koreans', 'is', 'a', 'fools', 'game', 'or', 'is', 'even', 'immoral', 'because', 'of', 'the', 'nature', 'of', 'the', 'regime']","['Because', 'of', 'the', 'nature', 'of', 'the', 'regime', ',', 'but', 'there', ""'s"", 'another', 'camp', 'uh', 'in', 'this', 'country', 'and', 'I', 'think', 'represented', 'in', 'the', 'government', 'that', 'believes', 'that', 'negotiating', 'with', 'the', 'North', 'Koreans', 'is', 'a', 'fools', 'game', 'or', 'is', 'even', 'immoral', '.']","['IN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'CC', 'EX', 'VBZ', 'DT', 'NN', 'UH', 'IN', 'DT', 'NN', 'CC', 'PRP', 'VBP', 'VBN', 'IN', 'DT', 'NN', 'WDT', 'VBZ', 'IN', 'VBG', 'IN', 'DT', 'NNP', 'NNPS', 'VBZ', 'DT', 'NNS', 'NN', 'CC', 'VBZ', 'RB', 'JJ', '.']","['IN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'CC', 'EX', 'VBZ', 'DT', 'NN', 'UH', 'IN', 'DT', 'NN', 'CC', 'PRP', 'VBP', 'VBN', 'IN', 'DT', 'NN', 'WDT', 'VBZ', 'IN', 'VBG', 'IN', 'DT', 'NNP', 'NNPS', 'VBZ', 'DT', 'NNS', 'NN', 'CC', 'VBZ', 'RB', 'JJ', '.']"
