source_input,follow_input,target_output,follow_output
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those', ',', 'and', 'two', '-', 'Way', 'Street']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'NUM', 'PUNCT', 'PROPN', 'PROPN']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those', ',', 'and', 'the', 'men', 'were', 'talking', 'about', 'killing', 'David', 'with', 'stones', '.']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'VERB', 'PROPN', 'ADP', 'NOUN', 'PUNCT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those', ',', 'and', 'well', ',', 'I', 'suppose', 'so', '.']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'PUNCT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those', ',', 'and', 'if', 'you', 'do', ',', 'I', 'will', 'make', 'sure', 'that', 'your', 'family', 'will', 'always', 'rule', 'Israel', ',', 'just', 'as', 'I', 'promised', 'your', 'father', 'David', 'when', 'I', 'told', 'him', 'that', 'Israel', 'would', 'always', 'be', 'ruled', 'by', 'one', 'of', 'his', 'descendants', '.']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'SCONJ', 'PRON', 'VERB', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADJ', 'SCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'VERB', 'PROPN', 'PUNCT', 'ADV', 'ADP', 'PRON', 'VERB', 'PRON', 'NOUN', 'PROPN', 'ADV', 'PRON', 'VERB', 'PRON', 'SCONJ', 'PROPN', 'AUX', 'ADV', 'AUX', 'VERB', 'ADP', 'NUM', 'ADP', 'PRON', 'NOUN', 'PUNCT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those', ',', 'and', 'all', 'parents', ',', 'I', 'can', 'say', 'the', 'majority', 'of', 'the', 'parents', ',', 'definitely', 'want', 'to', 'live', 'with', 'their', 'children', '.']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those', ',', 'and', 'I', 'believe', 'love', 'is', 'especially', 'important', '.']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']"
"['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those']","['The', 'Dutch', 'have', 'such', 'high', 'taxes', 'on', 'those', ',', 'and', 'and', 'he', ""'s"", 'had']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET']","['DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'CCONJ', 'PRON', 'AUX', 'VERB']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'see', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'I', 'believe', 'love', 'is', 'especially', 'important', '.']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'it', 'is', 'commendable', 'that', 'such', 'an', 'understanding', 'is', 'from', 'the', 'camp', 'I', ""'m"", 'opposed', 'to', '.']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'SCONJ', 'DET', 'DET', 'NOUN', 'AUX', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'PUNCT']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'as', 'I', 'just', 'said', 'it', ""'s"", 'not', 'just', 'women', 'and', 'girls', 'who', 'are', 'affected']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['INTJ', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'PRON', 'ADV', 'VERB', 'PRON', 'VERB', 'PART', 'ADV', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'AUX', 'VERB']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'it', 'is', 'only', 'recently', 'that', 'the', 'residents', 'of', 'Hsiachuotsu', ',', 'unable', 'to', 'stand', 'the', 'smell', ',', 'have', 'begun', 'to', 'protest', '.']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADV', 'SCONJ', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'PART', 'VERB', 'PUNCT']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'they', 'call', 'him', 'Fitty', 'Cent']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'PRON', 'PROPN', 'PROPN']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'at', 'subway', 'stations', ',', 'passengers', 'will', 'frequently', 'press', 'the', 'station', 'for', 'Disney', 'on', 'ticket', 'machines', ',', 'trying', 'to', 'purchase', 'tickets', 'to', 'enjoy', 'the', 'park', 'when', 'it', 'first', 'opens', '.']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PART', 'VERB', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADV', 'PRON', 'ADV', 'VERB', 'PUNCT']"
"['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', '.']","['See', ',', 'it', ""'s"", 'the', 'Hegelian', 'dialectic', 'at', 'work', ',', 'and', 'irene', 'died']","['VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['INTJ', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'VERB']"
